Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
44,0.100668,0.144320,0.002004,5,10,5.929061,-32.245 -16.128 
45,0.128116,0.144320,0.002182,5,10,5.929061,-32.245 -16.127 
46,0.141270,0.144320,0.128747,5,10,5.929061,-32.245 -16.127 
47,0.123825,0.144320,0.002168,5,10,5.929061,-32.245 -16.127 
48,0.134079,0.144320,0.110959,5,10,5.929061,-32.245 -16.127 
49,0.082816,0.144320,0.001997,5,10,5.929061,-32.245 -16.127 
50,0.101690,0.144320,0.002004,5,10,5.929061,-32.245 -16.127 
51,0.128562,0.144320,0.038894,5,10,5.929061,-32.245 -16.127 
52,0.078638,0.144320,0.002004,5,10,5.929061,-32.245 -16.127 
53,0.059014,0.144320,0.001996,5,10,5.929061,-32.245 -16.127 
54,0.101499,0.144320,0.002006,5,10,5.929061,-32.245 -16.127 
55,0.121988,0.144320,0.001997,5,10,5.929057,-32.245 -15.930 
56,0.087437,0.144320,0.001996,5,10,5.929057,-32.245 -15.930 
57,0.129792,0.144320,0.002036,5,10,5.929057,-32.245 -15.930 
58,0.129823,0.144320,0.002072,5,10,5.929057,-32.245 -15.930 
59,0.109658,0.144320,0.002028,5,10,5.929057,-32.245 -15.930 
60,0.142820,0.144320,0.130867,5,10,5.929057,-32.245 -15.930 
61,0.099444,0.144320,0.001997,5,10,5.929057,-32.245 -15.930 
62,0.114586,0.144320,0.002155,5,10,5.929057,-32.245 -15.930 
63,0.115265,0.144324,0.001997,5,10,5.928846,-32.088 -15.955 
64,0.088987,0.144324,0.002015,5,10,5.928846,-32.088 -15.955 
65,0.128390,0.144324,0.002004,5,10,5.928845,-32.009 -15.955 
66,0.120924,0.144324,0.002007,5,10,5.928845,-32.009 -15.955 
67,0.122946,0.144324,0.003917,5,10,5.928845,-32.009 -15.955 
68,0.117279,0.144324,0.002131,5,10,5.928845,-32.009 -15.965 
69,0.117021,0.144324,0.002298,5,10,5.928845,-32.009 -15.965 
70,0.086955,0.144324,0.001997,5,10,5.928845,-32.009 -15.965 
71,0.115609,0.144324,0.002311,5,10,5.928845,-32.009 -15.965 
72,0.084876,0.144324,0.001996,5,10,5.928845,-32.009 -15.965 
73,0.099013,0.144324,0.002005,5,10,5.928845,-32.009 -15.965 
74,0.099758,0.144324,0.002004,5,10,5.928845,-32.009 -15.965 
75,0.100119,0.144324,0.002047,5,10,5.928845,-32.009 -15.965 
76,0.109587,0.144324,0.002013,5,10,5.928845,-32.009 -15.965 
77,0.129396,0.144324,0.001997,5,10,5.928845,-31.983 -15.965 
78,0.143838,0.144324,0.143163,5,10,5.928845,-31.983 -15.965 
79,0.143722,0.144324,0.140506,5,10,5.928845,-31.983 -15.965 
80,0.129596,0.144324,0.002210,5,10,5.928845,-31.983 -15.965 
81,0.100690,0.144324,0.002125,5,10,5.928845,-31.983 -15.965 
82,0.101341,0.144324,0.002009,5,10,5.928845,-31.983 -15.965 
83,0.065988,0.144324,0.002047,5,10,5.928845,-31.983 -15.965 
84,0.095047,0.144324,0.002021,5,10,5.928845,-31.983 -15.965 
85,0.122922,0.144324,0.002638,5,10,5.928845,-31.983 -15.965 
86,0.096694,0.144324,0.002126,5,10,5.928845,-31.944 -15.965 
87,0.114498,0.144324,0.002004,5,10,5.928845,-31.944 -15.965 
88,0.129199,0.144324,0.085908,5,10,5.928845,-31.944 -15.965 
89,0.104765,0.144324,0.002010,5,10,5.928845,-31.944 -15.965 
90,0.069047,0.144324,0.001996,5,10,5.928845,-31.944 -15.965 
91,0.087804,0.144324,0.001997,5,10,5.928845,-31.944 -15.965 
92,0.128220,0.144324,0.002282,5,10,5.928845,-31.944 -15.965 
93,0.122007,0.144324,0.008850,5,10,5.928845,-31.944 -15.965 
94,0.142424,0.144324,0.125400,5,10,5.928845,-31.955 -15.965 
95,0.128025,0.144324,0.005348,5,10,5.928845,-31.955 -15.965 
96,0.118315,0.144324,0.002284,5,10,5.928845,-31.955 -15.965 
97,0.118564,0.144324,0.002002,5,10,5.928845,-31.954 -15.965 
98,0.108730,0.144324,0.002006,5,10,5.928845,-31.954 -15.965 
99,0.080605,0.144324,0.001997,5,10,5.928845,-31.954 -15.965 
100,0.121168,0.144324,0.001997,5,10,5.928845,-31.954 -15.965 
