Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
82,0.306816,0.500499,0.00201835,5,10,0.998006,-32.0577 -31.8847 
83,0.156917,0.500499,0.0023928,5,10,0.998006,-32.0577 -31.8847 
84,0.118089,0.500499,0.0020037,5,10,0.998006,-32.0577 -31.8847 
85,0.208129,0.500499,0.00200404,5,10,0.998006,-32.0577 -31.8907 
86,0.211091,0.500499,0.00292514,5,10,0.998006,-32.0577 -31.8907 
87,0.157804,0.500499,0.00200375,5,10,0.998006,-32.0577 -31.8907 
88,0.104707,0.500499,0.0020151,5,10,0.998006,-32.0577 -31.8907 
89,0.261652,0.5005,0.0020101,5,10,0.998004,-31.9937 -31.9547 
90,0.139907,0.5005,0.00201534,5,10,0.998004,-31.9937 -31.9547 
91,0.287311,0.5005,0.0472395,5,10,0.998004,-31.9937 -31.9817 
92,0.124699,0.5005,0.00200801,5,10,0.998004,-31.9937 -31.9817 
93,0.2023,0.5005,0.00224703,5,10,0.998004,-31.9937 -31.9817 
94,0.0925204,0.5005,0.00291685,5,10,0.998004,-31.9937 -31.9817 
95,0.145155,0.5005,0.00293379,5,10,0.998004,-31.9937 -31.9807 
96,0.151631,0.5005,0.00568391,5,10,0.998004,-31.9937 -31.9807 
97,0.17785,0.5005,0.00260682,5,10,0.998004,-31.9937 -31.9807 
98,0.233849,0.5005,0.00201017,5,10,0.998004,-31.9917 -31.9817 
99,0.125615,0.5005,0.00200466,5,10,0.998004,-31.9917 -31.9817 
100,0.0772756,0.5005,0.00200456,5,10,0.998004,-31.9917 -31.9817 
