Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
38,0.223853,0.500487,0.00913916,5,10,0.998054,-31.8077 -31.9187 
39,0.175726,0.500487,0.00201731,5,10,0.998054,-31.8077 -31.9187 
40,0.358771,0.500487,0.00199965,5,10,0.998054,-31.8077 -31.9187 
41,0.0974492,0.500487,0.00200378,5,10,0.998054,-31.8077 -31.9187 
42,0.109947,0.500499,0.00201147,5,10,0.998006,-31.9357 -31.8887 
43,0.117131,0.500499,0.00199747,5,10,0.998006,-31.9357 -31.8887 
44,0.0800377,0.500499,0.00200804,5,10,0.998006,-31.9357 -31.8887 
45,0.241131,0.500499,0.00200858,5,10,0.998005,-31.9357 -31.9007 
46,0.133,0.500499,0.00201011,5,10,0.998005,-31.9357 -31.9007 
47,0.141192,0.500499,0.00241428,5,10,0.998005,-31.9357 -31.9007 
48,0.175762,0.500499,0.00199944,5,10,0.998005,-31.9357 -31.9007 
49,0.181325,0.500499,0.00200976,5,10,0.998005,-31.9357 -31.9007 
50,0.0973895,0.500499,0.00201351,5,10,0.998005,-31.9357 -31.9007 
51,0.147021,0.500499,0.0022282,5,10,0.998005,-31.9357 -31.9007 
52,0.179222,0.500499,0.00201015,5,10,0.998005,-31.9357 -31.9007 
53,0.143084,0.500499,0.00199601,5,10,0.998005,-31.9357 -31.9007 
54,0.171332,0.500499,0.0020102,5,10,0.998005,-31.9357 -31.9007 
55,0.140894,0.500499,0.00201022,5,10,0.998005,-31.9357 -31.9007 
56,0.0703379,0.500499,0.00201025,5,10,0.998005,-31.9357 -31.9007 
57,0.126859,0.500499,0.00279924,5,10,0.998005,-31.9357 -31.9007 
58,0.173436,0.500499,0.00335389,5,10,0.998005,-31.9357 -31.9007 
59,0.323281,0.500499,0.00915771,5,10,0.998005,-31.9357 -31.9007 
60,0.206365,0.500499,0.00295814,5,10,0.998005,-31.9357 -31.9007 
61,0.0840391,0.500499,0.00200384,5,10,0.998005,-31.9357 -31.9007 
62,0.216832,0.500499,0.00200547,5,10,0.998005,-31.9357 -31.9007 
63,0.223544,0.5005,0.00601926,5,10,0.998004,-31.9357 -31.9717 
64,0.182668,0.5005,0.0374249,5,10,0.998004,-31.9357 -31.9717 
65,0.223529,0.5005,0.0041966,5,10,0.998004,-31.9357 -31.9807 
66,0.0931596,0.5005,0.00341699,5,10,0.998004,-31.9357 -31.9807 
67,0.113416,0.5005,0.00200516,5,10,0.998004,-31.9357 -31.9807 
68,0.117369,0.5005,0.00200433,5,10,0.998004,-31.9357 -31.9807 
69,0.207973,0.5005,0.00219826,5,10,0.998004,-31.9357 -31.9807 
70,0.232733,0.5005,0.00298743,5,10,0.998004,-31.9357 -31.9807 
71,0.139539,0.5005,0.00203391,5,10,0.998004,-31.9357 -31.9807 
72,0.18567,0.5005,0.0435001,5,10,0.998004,-31.9357 -31.9807 
73,0.108505,0.5005,0.00200499,5,10,0.998004,-31.9357 -31.9807 
74,0.185587,0.5005,0.00199601,5,10,0.998004,-31.9357 -31.9807 
75,0.137338,0.5005,0.0272935,5,10,0.998004,-31.9357 -31.9807 
76,0.141217,0.5005,0.00200397,5,10,0.998004,-31.9357 -31.9807 
77,0.198235,0.5005,0.00200378,5,10,0.998004,-31.9357 -31.9807 
78,0.106856,0.5005,0.00577789,5,10,0.998004,-31.9357 -31.9807 
79,0.071938,0.5005,0.00200516,5,10,0.998004,-31.9357 -31.9807 
80,0.105893,0.5005,0.00200477,5,10,0.998004,-31.9997 -31.9837 
81,0.137602,0.5005,0.00200806,5,10,0.998004,-31.9997 -31.9837 
82,0.115724,0.5005,0.00199602,5,10,0.998004,-31.9997 -31.9837 
83,0.112698,0.5005,0.00200525,5,10,0.998004,-31.9997 -31.9837 
84,0.224189,0.5005,0.00627745,5,10,0.998004,-31.9997 -31.9837 
85,0.0616708,0.5005,0.00199618,5,10,0.998004,-31.9997 -31.9837 
86,0.135307,0.5005,0.00202975,5,10,0.998004,-31.9997 -31.9837 
87,0.126508,0.5005,0.0020091,5,10,0.998004,-31.9997 -31.9837 
88,0.0875308,0.5005,0.00200626,5,10,0.998004,-31.9997 -31.9837 
89,0.143019,0.5005,0.0020053,5,10,0.998004,-31.9997 -31.9837 
90,0.0863446,0.5005,0.00201367,5,10,0.998004,-31.9997 -31.9837 
91,0.146806,0.5005,0.00200375,5,10,0.998004,-31.9997 -31.9807 
92,0.169279,0.5005,0.00201171,5,10,0.998004,-31.9997 -31.9807 
93,0.0851378,0.5005,0.00200384,5,10,0.998004,-31.9997 -31.9807 
94,0.175912,0.5005,0.00200423,5,10,0.998004,-31.9997 -31.9807 
95,0.113728,0.5005,0.0019961,5,10,0.998004,-31.9997 -31.9807 
96,0.0770789,0.5005,0.00199887,5,10,0.998004,-31.9997 -31.9807 
97,0.123293,0.5005,0.00200549,5,10,0.998004,-31.9997 -31.9807 
98,0.134479,0.5005,0.00199938,5,10,0.998004,-31.9997 -31.9797 
99,0.138822,0.5005,0.0019961,5,10,0.998004,-31.9997 -31.9797 
100,0.129485,0.5005,0.0039368,5,10,0.998004,-31.9997 -31.9797 
