Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
45,0.093262,0.143806,0.002003,5,10,5.953794,-31.457 -16.048 
46,0.107197,0.143806,0.002452,5,10,5.953794,-31.457 -16.048 
47,0.141738,0.143806,0.133290,5,10,5.953794,-31.457 -16.048 
48,0.099783,0.143806,0.001997,5,10,5.953794,-31.457 -16.048 
49,0.103285,0.143806,0.011378,5,10,5.953794,-31.457 -16.048 
50,0.085857,0.143806,0.002008,5,10,5.953794,-31.457 -16.048 
51,0.121968,0.143806,0.005348,5,10,5.953794,-31.457 -16.048 
52,0.121452,0.143806,0.002045,5,10,5.953794,-31.457 -16.048 
53,0.122260,0.143806,0.002022,5,10,5.953794,-31.457 -16.048 
54,0.114107,0.143806,0.001996,5,10,5.953794,-31.457 -15.996 
55,0.115300,0.143806,0.002089,5,10,5.953794,-31.457 -15.996 
56,0.116940,0.143806,0.002127,5,10,5.953794,-31.457 -15.996 
57,0.103678,0.143806,0.013356,5,10,5.953794,-31.457 -15.996 
58,0.098590,0.143806,0.008893,5,10,5.953794,-31.457 -15.996 
59,0.095021,0.143806,0.002003,5,10,5.953794,-31.457 -15.996 
60,0.122945,0.143806,0.013356,5,10,5.953794,-31.457 -15.996 
61,0.092852,0.143806,0.002010,5,10,5.953794,-31.457 -15.996 
62,0.114844,0.143806,0.002045,5,10,5.953794,-31.457 -15.996 
63,0.114660,0.143806,0.002051,5,10,5.953794,-31.457 -15.996 
64,0.128675,0.143806,0.003430,5,10,5.953794,-31.457 -15.996 
65,0.086928,0.143806,0.002003,5,10,5.953794,-31.457 -15.996 
66,0.081172,0.143806,0.001996,5,10,5.953794,-31.457 -15.996 
67,0.108660,0.143806,0.007641,5,10,5.953794,-31.457 -15.996 
68,0.105708,0.143806,0.018279,5,10,5.953794,-31.457 -15.996 
69,0.068178,0.143806,0.002004,5,10,5.953794,-31.457 -15.996 
70,0.066579,0.143806,0.001996,5,10,5.953794,-31.457 -15.996 
71,0.100025,0.143806,0.001996,5,10,5.953794,-31.457 -15.996 
72,0.137456,0.143806,0.087839,5,10,5.953794,-31.457 -15.996 
73,0.114411,0.143806,0.001996,5,10,5.953794,-31.457 -15.996 
74,0.068728,0.143806,0.002004,5,10,5.953794,-31.457 -15.996 
75,0.143715,0.143806,0.143402,5,10,5.953794,-31.457 -15.996 
76,0.111546,0.143806,0.004974,5,10,5.953794,-31.457 -15.992 
77,0.085886,0.143806,0.002010,5,10,5.953794,-31.457 -15.992 
78,0.113203,0.143806,0.002004,5,10,5.953794,-31.457 -15.992 
79,0.109175,0.143806,0.001996,5,10,5.953794,-31.457 -15.992 
80,0.126878,0.143806,0.004948,5,10,5.953794,-31.457 -15.992 
81,0.073452,0.143806,0.002017,5,10,5.953794,-31.457 -15.992 
82,0.087277,0.143806,0.001996,5,10,5.953794,-31.457 -15.992 
83,0.143669,0.143806,0.142840,5,10,5.953794,-31.457 -15.992 
84,0.075927,0.143806,0.001996,5,10,5.953794,-31.457 -15.992 
85,0.087782,0.143806,0.002269,5,10,5.953794,-31.457 -15.992 
86,0.126835,0.143806,0.022940,5,10,5.953794,-31.457 -15.992 
87,0.117331,0.143806,0.004948,5,10,5.953794,-31.457 -15.992 
88,0.143212,0.143806,0.138482,5,10,5.953794,-31.457 -15.992 
89,0.100692,0.143806,0.001996,5,10,5.953794,-31.457 -15.992 
90,0.100450,0.143806,0.002004,5,10,5.953794,-31.457 -15.992 
91,0.117879,0.143806,0.017523,5,10,5.953794,-31.457 -15.992 
92,0.116297,0.143806,0.002008,5,10,5.953794,-31.457 -15.992 
93,0.101042,0.143806,0.001996,5,10,5.953794,-31.457 -15.992 
94,0.086902,0.143806,0.002003,5,10,5.953794,-31.457 -15.992 
95,0.114300,0.143806,0.004922,5,10,5.953794,-31.457 -15.992 
96,0.100344,0.143806,0.002043,5,10,5.953794,-31.457 -15.992 
97,0.125405,0.143806,0.001996,5,10,5.953794,-31.457 -15.992 
98,0.098788,0.143806,0.001996,5,10,5.953794,-31.457 -15.992 
99,0.083983,0.143806,0.001996,5,10,5.953794,-31.457 -15.992 
100,0.097879,0.143806,0.001996,5,10,5.953794,-31.457 -15.992 
